# q intensity propagated_error
4.313123468939931981e-02 2.703959664741627938e-02 4.640236150078622221e-04
4.324245306872637196e-02 2.641586488928168372e-02 4.596506058398293457e-04
4.335367144805343798e-02 2.673515740060588772e-02 4.631459691901936341e-04
4.346488982738049012e-02 2.650387063639240634e-02 4.614611913517766874e-04
4.357610820670754226e-02 2.748109097093136277e-02 4.708471988592956617e-04
4.368732658603460828e-02 2.659175435568471996e-02 4.617159910068421467e-04
4.379854496536166042e-02 2.657782129868549448e-02 4.627039077650172533e-04
4.390976334468871256e-02 2.630063153785864444e-02 4.612104455624024954e-04
4.402098172401577858e-02 2.675917159948019985e-02 4.643840099241971836e-04
4.413220010334283072e-02 2.689324865587471025e-02 4.649779904576858557e-04
4.424341848266988286e-02 2.642277692395049449e-02 4.614614472382383924e-04
4.435463686199694888e-02 2.642727281789081228e-02 4.616046539339231322e-04
4.446585524132400102e-02 2.706741536485251717e-02 4.677528550137655615e-04
4.457707362065105317e-02 2.662171301073484528e-02 4.629261514728743969e-04
4.468829199997811918e-02 2.598005733016514954e-02 4.562960445589635304e-04
4.479951037930517133e-02 2.685298024945962508e-02 4.644983153487701379e-04
4.491072875863222347e-02 2.760378571984984167e-02 4.721220307058060115e-04
4.502194713795928949e-02 2.691874425103095783e-02 4.679391116657404632e-04
4.513316551728634163e-02 2.634280357571610817e-02 4.706875646166522212e-04
4.524438389661339377e-02 2.624483137574888658e-02 4.749781218983666498e-04
4.535560227594045979e-02 2.617041927265666146e-02 4.778846928217423936e-04
4.546682065526751193e-02 2.575741572613067867e-02 4.759338265524011200e-04
4.557803903459456407e-02 2.587346018314671051e-02 4.799576850537249414e-04
4.568925741392163009e-02 2.614477187919499873e-02 4.777728771423311047e-04
4.580047579324868223e-02 2.659630628218272869e-02 4.762554673951309263e-04
4.591169417257573437e-02 2.666994553149503941e-02 4.754426134040109814e-04
4.602291255190280039e-02 2.635587421877732747e-02 4.726195226717909621e-04
4.613413093122985253e-02 2.637525145691193076e-02 4.727642535112755863e-04
4.624534931055690468e-02 2.671392380988828891e-02 4.755571995099080931e-04
4.635656768988397070e-02 2.691952351476488078e-02 4.767307483140734376e-04
4.646778606921102284e-02 2.589275617594581635e-02 4.660551730495768883e-04
4.657900444853807498e-02 2.630524241756156817e-02 4.700763484041811462e-04
4.669022282786514100e-02 2.575779288055256300e-02 4.644022623085092673e-04
4.680144120719219314e-02 2.583365043558877305e-02 4.650675923214763158e-04
4.691265958651924528e-02 2.554091094129914627e-02 4.612898840207373444e-04
4.702387796584631130e-02 2.610009910648196374e-02 4.660642440604032097e-04
4.713509634517336344e-02 2.574066134509762557e-02 4.616137924927960910e-04
4.724631472450041558e-02 2.685914072261116198e-02 4.725644348667521161e-04
4.735753310382748160e-02 2.635642968131997332e-02 4.664591940473517689e-04
4.746875148315453374e-02 2.690155670015997522e-02 4.714207560320405840e-04
4.757996986248158588e-02 2.635095211740825713e-02 4.644223772223253499e-04
4.769118824180865190e-02 2.580796371479297108e-02 4.583588492377625419e-04
4.780240662113570405e-02 2.708890930066383887e-02 4.721137739524662678e-04
4.791362500046275619e-02 2.628913563997576849e-02 4.634824592339349832e-04
4.802484337978982221e-02 2.626076749632223414e-02 4.631884874872294684e-04
4.813606175911687435e-02 2.634811021216280219e-02 4.647928514808521397e-04
4.824728013844392649e-02 2.596992514621802514e-02 4.611715630210425142e-04
4.835849851777099251e-02 2.537088830402818573e-02 4.546683875662726722e-04
4.846971689709804465e-02 2.554516440910850963e-02 4.554732942573019774e-04
4.858093527642509679e-02 2.697266540745237723e-02 4.692419638444816194e-04
4.869215365575216281e-02 2.594577390673873107e-02 4.584912640420702704e-04
4.880337203507921495e-02 2.596950215592798775e-02 4.574869637908288871e-04
4.891459041440626709e-02 2.588639094732692048e-02 4.579345755479467686e-04
4.902580879373333311e-02 2.658655075812864366e-02 4.651692632957731281e-04
4.913702717306038525e-02 2.619506209741754785e-02 4.602892346026195682e-04
4.924824555238743740e-02 2.552605974346192075e-02 4.538462679347895806e-04
4.935946393171450342e-02 2.618468690100700033e-02 4.599883559663718721e-04
4.947068231104155556e-02 2.627476571828157859e-02 4.589850699073619875e-04
4.958190069036860770e-02 2.607857702861697893e-02 4.561388937230452523e-04
4.969311906969567372e-02 2.674408350721837677e-02 4.621504618766324657e-04
4.980433744902272586e-02 2.672831494647269837e-02 4.599804326544125921e-04
4.991555582834977800e-02 2.620566993755544388e-02 4.552155362842681035e-04
5.002677420767684402e-02 2.582023849829949425e-02 4.521446937597131698e-04
5.013799258700389616e-02 2.542129944749399462e-02 4.467743095643180156e-04
5.024921096633094830e-02 2.634928816011461103e-02 4.564257074458403477e-04
5.036042934565801432e-02 2.530169740279992335e-02 4.480295679412349104e-04
5.047164772498506646e-02 2.628563409573941162e-02 4.575559472502626636e-04
5.058286610431211860e-02 2.592903557898870032e-02 4.531891610798010825e-04
5.069408448363918462e-02 2.618946403999136002e-02 4.566312815743387007e-04
5.080530286296623677e-02 2.555372776034051108e-02 4.502780146435595050e-04
5.091652124229328891e-02 2.604248110718763998e-02 4.546640917209778953e-04
5.102773962162035493e-02 2.574249388628236518e-02 4.512880619053769764e-04
5.113895800094740707e-02 2.595856709718859234e-02 4.531713904109999579e-04
5.125017638027445921e-02 2.601037981095606633e-02 4.529376391250584770e-04
5.136139475960152523e-02 2.671935163961922099e-02 4.587049856159878506e-04
5.147261313892857737e-02 2.659076499706465591e-02 4.591212232769981247e-04
5.158383151825562951e-02 2.538843352030057191e-02 4.476925222628120671e-04
5.169504989758269553e-02 2.575784719889816915e-02 4.502755052826268637e-04
5.180626827690974767e-02 2.635927670180011201e-02 4.554531051532816218e-04
5.191748665623679981e-02 2.654581143290339965e-02 4.571030930409866353e-04
5.202870503556386583e-02 2.572546275048845366e-02 4.485242440139466935e-04
5.213992341489091797e-02 2.551543393124863432e-02 4.465959206629999817e-04
5.225114179421797012e-02 2.597167783201907026e-02 4.516689704507638155e-04
5.236236017354503613e-02 2.561719833077934563e-02 4.474096663190653108e-04
5.247357855287208828e-02 2.603708372717529473e-02 4.512125726693639585e-04
5.258479693219914042e-02 2.621092670506438432e-02 4.522858733760716835e-04
5.269601531152620644e-02 2.533920640497733592e-02 4.431357241502140686e-04
5.280723369085325858e-02 2.514173005754177445e-02 4.416031518130378287e-04
5.291845207018031072e-02 2.505395988666560617e-02 4.415111993601791981e-04
5.302967044950737674e-02 2.610657539388138576e-02 4.512431757817182178e-04
5.314088882883442888e-02 2.592088790491783520e-02 4.482008001447081928e-04
5.325210720816148102e-02 2.602806883531550569e-02 4.493471335847468943e-04
5.336332558748854704e-02 2.605009814485914621e-02 4.502801786242067940e-04
5.347454396681559918e-02 2.496785338541281790e-02 4.391748960823630625e-04
5.358576234614265132e-02 2.616478666315127238e-02 4.493631927909855824e-04
5.369698072546971734e-02 2.607907961461473217e-02 4.470068453974719255e-04
5.380819910479676949e-02 2.554421370947503739e-02 4.421613775338632184e-04
5.391941748412382163e-02 2.482927164336133294e-02 4.370602138347835048e-04
5.403063586345088765e-02 2.563293821871674705e-02 4.448971352869081201e-04
5.414185424277793979e-02 2.541770616644591432e-02 4.416210377192050980e-04
5.425307262210499193e-02 2.578240722684679853e-02 4.448830485916286347e-04
5.436429100143205795e-02 2.488659486506033039e-02 4.361386396448144686e-04
5.447550938075911009e-02 2.592101835748623906e-02 4.449501936788836953e-04
5.458672776008616223e-02 2.569035260626927747e-02 4.414831310086086936e-04
5.469794613941322825e-02 2.443563514894449631e-02 4.307850385727780449e-04
5.480916451874028039e-02 2.529820971541713037e-02 4.396367794810221853e-04
5.492038289806733253e-02 2.584032940363047842e-02 4.427927853728573092e-04
5.503160127739439855e-02 2.521076504016872208e-02 4.346086983242017517e-04
5.514281965672145069e-02 2.598064914616873833e-02 4.425448374076435096e-04
5.525403803604850284e-02 2.563604250066682522e-02 4.399461844335410634e-04
5.536525641537556885e-02 2.529072506001253315e-02 4.352719380582499879e-04
5.547647479470262100e-02 2.521874688418645344e-02 4.354834078714494693e-04
5.558769317402967314e-02 2.424070108963935141e-02 4.268584795067655773e-04
5.569891155335673916e-02 2.406741658294181754e-02 4.241868270223923625e-04
5.581012993268379130e-02 2.505153223525279776e-02 4.338458880015781715e-04
5.592134831201084344e-02 2.507683166361038968e-02 4.342252042301525893e-04
5.603256669133790946e-02 2.468005871221910438e-02 4.296010206876999752e-04
5.614378507066496160e-02 2.496950037825834690e-02 4.318515422779984074e-04
5.625500344999201374e-02 2.572437525017345905e-02 4.389313810694453022e-04
5.636622182931907976e-02 2.624334935094578547e-02 4.438956094525400614e-04
5.647744020864613190e-02 2.494844459207254742e-02 4.318044538045820620e-04
5.658865858797318404e-02 2.547542300719433245e-02 4.365150164363699016e-04
5.669987696730025006e-02 2.546414447351815283e-02 4.358951063252702570e-04
5.681109534662730221e-02 2.499553907732125768e-02 4.316900351102381035e-04
5.692231372595435435e-02 2.567156526012380827e-02 4.382230163844018735e-04
5.703353210528142037e-02 2.475822704815436662e-02 4.285359671561641453e-04
5.714475048460847251e-02 2.546874024044263121e-02 4.351746091998118303e-04
5.725596886393552465e-02 2.520362611564892427e-02 4.325348548082534128e-04
5.736718724326259067e-02 2.527004182694495005e-02 4.338274103203042828e-04
5.747840562258964281e-02 2.518650826055254116e-02 4.320143691001526644e-04
5.758962400191669495e-02 2.612196529159292735e-02 4.431020930925612345e-04
5.770084238124376097e-02 2.702776035169919197e-02 4.615656843327730556e-04
5.781206076057081311e-02 2.515766556281846117e-02 4.460981683015365767e-04
5.792327913989786525e-02 2.567895694860674108e-02 4.531944379377772676e-04
5.803449751922493127e-02 2.546037073413962015e-02 4.521049141661370968e-04
5.814571589855198341e-02 2.466403391782678520e-02 4.458784107565439336e-04
5.825693427787903556e-02 2.447804276518005320e-02 4.461685153469554729e-04
5.836815265720610157e-02 2.533057587073323999e-02 4.555565222704679486e-04
5.847937103653315372e-02 2.543876897137958490e-02 4.575522877403243103e-04
5.859058941586020586e-02 2.586062975522381360e-02 4.619981883558887514e-04
5.870180779518727188e-02 2.438795342766462287e-02 4.477034912300310236e-04
5.881302617451432402e-02 2.598113940760050922e-02 4.670407591686165892e-04
5.892424455384137616e-02 2.520271528972120242e-02 4.591241435952331880e-04
5.903546293316844218e-02 2.558010514496269344e-02 4.625407450590374148e-04
5.914668131249549432e-02 2.546608924575415045e-02 4.623530863680257240e-04
5.925789969182254646e-02 2.477275560860036155e-02 4.557793861542578902e-04
5.936911807114961248e-02 2.477297933327992849e-02 4.560603629475202311e-04
5.948033645047666462e-02 2.531000175386515644e-02 4.622964491911638724e-04
5.959155482980371676e-02 2.419215769913140440e-02 4.511221617609448438e-04
5.970277320913078278e-02 2.549847350990011585e-02 4.666147987186770418e-04
5.981399158845783492e-02 2.535540536355642902e-02 4.655519282899882555e-04
5.992520996778488707e-02 2.508811129387723826e-02 4.640268924659780511e-04
6.003642834711195309e-02 2.474173106972772304e-02 4.604035189617191009e-04
6.014764672643900523e-02 2.524764418849938588e-02 4.641919188876387505e-04
6.025886510576605737e-02 2.482000151782979419e-02 4.614680073124177414e-04
6.037008348509312339e-02 2.472290172218950810e-02 4.623834112805958645e-04
6.048130186442017553e-02 2.556406726639893698e-02 4.707143602990815378e-04
6.059252024374722767e-02 2.433633515002365383e-02 4.576500963662542072e-04
6.070373862307429369e-02 2.467064108958612334e-02 4.608185983828954170e-04
6.081495700240134583e-02 2.554557472338710167e-02 4.709237087199355932e-04
6.092617538172839797e-02 2.460065100145518088e-02 4.627304039864907001e-04
6.103739376105546399e-02 2.471559293740216434e-02 4.646406248262104619e-04
6.114861214038251613e-02 2.519057168131150562e-02 4.694276815697477601e-04
6.125983051970956828e-02 2.465018318731174510e-02 4.628152157683568420e-04
6.137104889903663429e-02 2.468319448454543708e-02 4.634281095912339780e-04
6.148226727836368644e-02 2.496888236332153038e-02 4.676133151515458886e-04
6.159348565769073858e-02 2.498548760815014202e-02 4.678339334123252070e-04
6.170470403701780460e-02 2.510151045384291166e-02 4.697948234447033695e-04
6.181592241634485674e-02 2.443973961261150865e-02 4.641363628036429523e-04
6.192714079567190888e-02 2.566430730481232894e-02 4.763104645364850420e-04
6.203835917499897490e-02 2.459897239655644413e-02 4.643374701022451052e-04
6.214957755432602704e-02 2.530627035255311741e-02 4.717261055788243319e-04
6.226079593365307918e-02 2.541180556711142985e-02 4.728679311981750719e-04
6.237201431298014520e-02 2.470161055998380817e-02 4.666736505445542296e-04
6.248323269230719734e-02 2.619004060911650847e-02 4.815486481894194477e-04
6.259445107163424948e-02 2.528223858328237234e-02 4.712799706879651864e-04
6.270566945096131550e-02 2.507284019097138356e-02 4.715334270988248396e-04
6.281688783028838152e-02 2.448513335426153945e-02 4.652927852454593304e-04
6.292810620961541979e-02 2.572591545892076101e-02 4.778919426478379158e-04
6.303932458894248581e-02 2.563955400085515118e-02 4.775453297091139700e-04
6.315054296826955182e-02 2.444816187929204840e-02 4.661136163618516816e-04
6.326176134759659009e-02 2.435701069510924632e-02 4.652395053813899442e-04
6.337297972692365611e-02 2.463865451773575993e-02 4.664503719925824974e-04
6.348419810625072213e-02 2.554405830863809915e-02 4.771133918864411418e-04
6.359541648557776039e-02 2.534458207341360250e-02 4.760876323779768987e-04
6.370663486490482641e-02 2.432621103852037475e-02 4.654047529749438892e-04
6.381785324423189243e-02 2.542594703195127578e-02 4.782004264278279671e-04
6.392907162355893069e-02 2.485534374528931140e-02 4.719555327530967686e-04
6.404029000288599671e-02 2.406075974466539286e-02 4.644840010033946670e-04
6.415150838221306273e-02 2.464437960964929036e-02 4.700644663771442783e-04
6.426272676154010099e-02 2.532335752631956552e-02 4.769029602258880829e-04
6.437394514086716701e-02 2.479071764150401341e-02 4.727155701606677190e-04
6.448516352019423303e-02 2.466135637830839736e-02 4.714092521396089411e-04
6.459638189952127130e-02 2.507496831571939463e-02 4.767547233506585829e-04
6.470760027884833732e-02 2.524541482696018857e-02 4.784383078207924854e-04
6.481881865817540334e-02 2.527231144487444153e-02 4.769850078693224095e-04
6.493003703750244160e-02 2.505510974863764742e-02 4.751304626163438730e-04
6.504125541682950762e-02 2.564822434055508485e-02 4.807960611848030694e-04
6.515247379615657364e-02 2.611549699943523789e-02 4.854100690529983752e-04
6.526369217548361190e-02 2.577867513276036610e-02 4.839022629248101006e-04
6.537491055481067792e-02 2.541148292044675960e-02 4.792288035138525678e-04
6.548612893413774394e-02 2.547764824212066931e-02 4.784189110923798573e-04
6.559734731346478220e-02 2.545613764200360327e-02 4.799081834424752673e-04
6.570856569279184822e-02 2.572753482263827329e-02 4.851786022017313613e-04
6.581978407211891424e-02 2.530471361895525809e-02 4.809162996742797637e-04
6.593100245144595251e-02 2.524138807083209021e-02 4.790575318245780465e-04
6.604222083077301853e-02 2.502602040100634917e-02 4.764572105337495683e-04
6.615343921010008454e-02 2.431103429712648534e-02 4.700857396420340581e-04
6.626465758942712281e-02 2.566597308058424926e-02 4.854188145834314083e-04
6.637587596875418883e-02 2.406233897502266239e-02 4.679210721948972988e-04
6.648709434808125485e-02 2.506917874914365435e-02 4.793375789082295491e-04
6.659831272740829311e-02 2.569795437716002745e-02 4.852583958005248096e-04
6.670953110673535913e-02 2.507996904936013460e-02 4.793482973303860527e-04
6.682074948606242515e-02 2.599595052393908340e-02 4.899782729450518313e-04
6.693196786538946341e-02 2.577625907359916771e-02 4.877688863868829693e-04
6.704318624471652943e-02 2.481178350511696606e-02 4.773433312418909314e-04
6.715440462404359545e-02 2.526835686988074259e-02 4.818488004359479902e-04
6.726562300337063371e-02 2.480266050777343509e-02 4.764352006229901054e-04
6.737684138269769973e-02 2.486797952578077148e-02 4.782348169669710857e-04
6.748805976202476575e-02 2.537519590870722375e-02 4.845764857656788922e-04
6.759927814135180402e-02 2.428052235044877993e-02 4.724939816468143360e-04
6.771049652067887004e-02 2.529470807254344603e-02 4.829649123551665196e-04
6.782171490000593606e-02 2.581642910903385324e-02 4.878496953756059984e-04
6.793293327933297432e-02 2.478292819904588315e-02 4.783238699822298188e-04
6.804415165866004034e-02 2.473478062262407864e-02 4.787589943912259091e-04
6.815537003798710636e-02 2.520285674529694833e-02 4.841024484678312111e-04
6.826658841731414462e-02 2.483499224510454448e-02 4.804609709339678733e-04
6.837780679664121064e-02 2.433036699748699835e-02 4.755958905628468718e-04
6.848902517596827666e-02 2.454101573064916206e-02 4.790568829381808497e-04
6.860024355529531492e-02 2.436850244934611609e-02 4.758510380117646427e-04
6.871146193462238094e-02 2.478307344366786902e-02 4.793856452649189492e-04
6.882268031394944696e-02 2.459960046887739102e-02 4.785159710035956663e-04
6.893389869327648523e-02 2.490897446183349892e-02 4.823895511927589756e-04
6.904511707260355124e-02 2.507496732389665611e-02 4.838680973227090106e-04
6.915633545193061726e-02 2.511953973731059775e-02 4.839313550518580301e-04
6.926755383125765553e-02 2.477180286782644861e-02 4.792590806710020509e-04
6.937877221058472155e-02 2.491400800605366589e-02 4.815536655436929809e-04
6.948999058991178757e-02 2.499101954857158372e-02 4.834433831422171304e-04
6.960120896923882583e-02 2.497052033350356456e-02 4.831710597662511515e-04
6.971242734856589185e-02 2.517271477041608044e-02 4.861666009975060547e-04
6.982364572789295787e-02 2.537304060247969062e-02 4.873805271139860173e-04
6.993486410721999613e-02 2.556114787721099763e-02 4.891043687989176996e-04
7.004608248654706215e-02 2.473817782431042556e-02 4.808496780532912386e-04
7.015730086587412817e-02 2.530706610595358230e-02 4.878220638255752022e-04
7.026851924520116643e-02 2.478756094219368780e-02 4.843484350044559099e-04
7.037973762452823245e-02 2.454345295251104953e-02 4.804603709762821822e-04
7.049095600385529847e-02 2.491107292182639585e-02 4.833620049100059799e-04
7.060217438318233674e-02 2.509438202950067809e-02 4.856160966590184836e-04
7.071339276250940276e-02 2.467985030584690306e-02 4.804584967122680641e-04
7.082461114183646878e-02 2.422577733168524913e-02 4.761292118592459614e-04
7.093582952116350704e-02 2.456803403664704552e-02 4.803849965865095379e-04
7.104704790049057306e-02 2.489508021873577601e-02 4.844825342900497579e-04
7.115826627981763908e-02 2.446964926480393182e-02 4.798387482914379912e-04
7.126948465914467734e-02 2.521307192860109889e-02 4.880069965552049781e-04
7.138070303847174336e-02 2.465861684305326734e-02 4.809704711537823819e-04
7.149192141779880938e-02 2.429760595524243366e-02 4.777405184261925356e-04
7.160313979712584764e-02 2.440975341970937421e-02 4.795177107397462419e-04
7.171435817645291366e-02 2.468686535828881062e-02 4.823576538238469953e-04
7.182557655577997968e-02 2.429566121673617379e-02 4.777322621826223729e-04
7.193679493510701795e-02 2.458737042251064181e-02 4.810633956992225731e-04
7.204801331443408396e-02 2.416941478062258411e-02 4.780444771871051571e-04
7.215923169376114998e-02 2.381203654770915751e-02 4.747303871776924981e-04
7.227045007308818825e-02 2.508474999496245611e-02 4.880634969575088416e-04
7.238166845241525427e-02 2.477855262070764383e-02 4.837137405325525239e-04
7.249288683174232029e-02 2.462129060462656810e-02 4.831879283481563172e-04
7.260410521106935855e-02 2.452969892773836785e-02 4.811794104972021298e-04
7.271532359039642457e-02 2.581465019529735616e-02 4.944648086777864247e-04
7.282654196972349059e-02 2.455773382126097762e-02 4.804166059701527481e-04
7.293776034905052885e-02 2.549746480633906590e-02 4.924382806450954778e-04
7.304897872837759487e-02 2.523351580617003501e-02 4.895464142266145891e-04
7.316019710770466089e-02 2.463448520133478328e-02 4.809531252351310232e-04
7.327141548703169915e-02 2.488179334393318676e-02 4.851374723330807021e-04
7.338263386635876517e-02 2.512520548048424729e-02 4.878124807785961452e-04
7.349385224568583119e-02 2.690441008517343788e-02 5.079988730017565620e-04
7.360507062501286946e-02 2.438265518357782269e-02 4.811759693096347547e-04
7.371628900433993548e-02 2.407307802793180393e-02 4.764804514703806031e-04
7.382750738366700149e-02 2.411925761083535957e-02 4.772495491654798658e-04
7.393872576299403976e-02 2.535036506750090735e-02 4.897886265147514354e-04
7.404994414232110578e-02 2.495988932501025381e-02 4.850156693349356660e-04
7.416116252164817180e-02 2.490709241794433759e-02 4.864841263647994561e-04
7.427238090097521006e-02 2.387680573765488604e-02 4.743264056056270051e-04
7.438359928030227608e-02 2.456551362612469439e-02 4.821669378053637114e-04
7.449481765962934210e-02 2.493399687317660041e-02 4.859898969934628899e-04
7.460603603895638036e-02 2.562833669338917056e-02 4.926494459042305915e-04
7.471725441828344638e-02 2.467251865742070907e-02 4.832174037638598354e-04
7.482847279761051240e-02 2.504917252604448030e-02 4.884055937670355634e-04
7.493969117693755067e-02 2.434561121432624389e-02 4.800434684143846300e-04
7.505090955626461668e-02 2.457353346526395393e-02 4.833430478898618999e-04
7.516212793559168270e-02 2.438208724187366713e-02 4.806892566169738913e-04
7.527334631491872097e-02 2.558937129855623493e-02 4.932476331601250673e-04
7.538456469424578699e-02 2.505568030423696926e-02 4.891688423373140521e-04
7.549578307357285301e-02 2.416047090009694129e-02 4.807925487753471187e-04
7.560700145289989127e-02 2.511603393235726719e-02 4.900833212591396149e-04
7.571821983222695729e-02 2.383412345385489337e-02 4.753874789743775964e-04
7.582943821155402331e-02 2.419106880356755931e-02 4.810583274058769063e-04
7.594065659088106157e-02 2.481113458035313218e-02 4.876512082120957009e-04
7.605187497020812759e-02 2.556756196107242904e-02 4.950154747627139680e-04
7.616309334953519361e-02 2.449287058830188629e-02 4.830751045136636931e-04
7.627431172886223187e-02 2.481812591400150980e-02 4.871366036415665751e-04
7.638553010818929789e-02 2.431840394300133212e-02 4.817689590809870318e-04
7.649674848751636391e-02 2.325865660476359245e-02 4.708187273376835346e-04
7.660796686684340218e-02 2.451161937770631599e-02 4.853588514898786303e-04
7.671918524617046820e-02 2.500973893341157731e-02 4.902982349547995540e-04
7.683040362549753421e-02 2.427950340783212313e-02 4.816823731345872884e-04
7.694162200482457248e-02 2.360173520921447082e-02 4.747581204783827874e-04
7.705284038415163850e-02 2.413265872273738163e-02 4.810737237291256674e-04
7.716405876347870452e-02 2.447621547869796577e-02 4.843100718087667267e-04
7.727527714280574278e-02 2.430627487711193094e-02 4.831989460060370192e-04
7.738649552213280880e-02 2.439641804789930910e-02 4.849905318588700726e-04
7.749771390145987482e-02 2.382904235876781573e-02 4.765986519801037008e-04
7.760893228078691308e-02 2.472642717057415424e-02 4.877985488137621299e-04
7.772015066011397910e-02 2.471506276797022505e-02 4.879014717448631197e-04
7.783136903944104512e-02 2.518132137458569536e-02 4.911863344070243253e-04
7.794258741876808338e-02 2.391288740029769155e-02 4.771059887247644624e-04
7.805380579809514940e-02 2.425281090930040198e-02 4.821790226562797988e-04
7.816502417742221542e-02 2.495802324908319436e-02 4.897046090706307217e-04
7.827624255674925369e-02 2.468374609961256766e-02 4.863519980860472338e-04
7.838746093607631971e-02 2.531069618369294685e-02 4.950803065090749128e-04
7.849867931540338573e-02 2.367191673125257356e-02 4.766389536806197582e-04
7.860989769473042399e-02 2.512068250838393399e-02 4.907842240331129931e-04
7.872111607405749001e-02 2.422705684975456214e-02 4.806661969686826653e-04
7.883233445338455603e-02 2.435490635595943809e-02 4.842956441196721883e-04
7.894355283271159429e-02 2.457641826369571722e-02 4.855195683748576613e-04
7.905477121203866031e-02 2.547781007285892380e-02 4.954511581974260217e-04
7.916598959136572633e-02 2.461945947272532742e-02 4.878747469006900167e-04
7.927720797069276459e-02 2.426586482904483089e-02 4.837759287048201684e-04
7.938842635001983061e-02 2.376037404135307798e-02 4.763106363333398331e-04
7.949964472934689663e-02 2.515449838003740862e-02 4.923110442515887721e-04
7.961086310867393490e-02 2.507211852179702660e-02 4.915669175385444130e-04
7.972208148800100092e-02 2.450326902556077338e-02 4.847433779110194171e-04
7.983329986732806693e-02 2.485388533530871399e-02 4.891683756853753900e-04
7.994451824665510520e-02 2.432455840169260586e-02 4.832545878164605101e-04
8.005573662598217122e-02 2.445988113545848053e-02 4.843804456076228164e-04
8.016695500530923724e-02 2.482496500293420588e-02 4.901408900047838670e-04
8.027817338463627550e-02 2.467761071232460815e-02 4.883342803904288558e-04
8.038939176396334152e-02 2.505373502321501036e-02 4.925584122589336247e-04
8.050061014329040754e-02 2.430530259653392380e-02 4.837071063108616393e-04
8.061182852261744580e-02 2.460954117978207678e-02 4.869275457060296894e-04
8.072304690194451182e-02 2.456481938606697168e-02 4.882433296658910695e-04
8.083426528127157784e-02 2.503682650062738838e-02 4.930085675264498464e-04
8.094548366059861610e-02 2.416002317123431761e-02 4.825272818239861416e-04
8.105670203992568212e-02 2.437603302477070813e-02 4.851665151517924632e-04
8.116792041925274814e-02 2.394728142218834760e-02 4.802362821898336622e-04
8.127913879857978641e-02 2.464489182986049146e-02 4.896049928677417276e-04
8.139035717790685243e-02 2.477615489986428193e-02 4.919617788489675939e-04
8.150157555723391845e-02 2.429416911753408057e-02 4.861059599924699259e-04
8.161279393656095671e-02 2.390257110226984977e-02 4.815428271317010269e-04
8.172401231588802273e-02 2.316652028687450279e-02 4.731842250405265526e-04
8.183523069521508875e-02 2.440550918941870873e-02 4.862845063612187104e-04
8.194644907454212701e-02 2.523491160749219073e-02 4.951578518121738321e-04
8.205766745386919303e-02 2.367291668183407055e-02 4.791569664315139220e-04
8.216888583319625905e-02 2.431541456355345091e-02 4.875813018583726138e-04
8.228010421252329731e-02 2.540328258897129807e-02 4.980327606088737679e-04
8.239132259185036333e-02 2.411822478243483975e-02 4.839657048487312394e-04
8.250254097117742935e-02 2.431882352431625691e-02 4.866831575446323036e-04
8.261375935050446762e-02 2.431494699608905546e-02 4.864218499957020892e-04
8.272497772983153363e-02 2.453130588180838303e-02 4.892918094466662581e-04
8.283619610915859965e-02 2.446823777130540875e-02 4.883772350075678932e-04
8.294741448848563792e-02 2.433494011253679867e-02 4.869177295120731054e-04
8.305863286781270394e-02 2.420045215099989044e-02 4.839584886194802618e-04
8.316985124713976996e-02 2.404214249363356010e-02 4.835610432332353788e-04
8.328106962646680822e-02 2.456758573872253396e-02 4.902241673976233654e-04
8.339228800579387424e-02 2.393635699173028708e-02 4.830603625670793866e-04
8.350350638512094026e-02 2.471879413679092807e-02 4.915850298524664227e-04
8.361472476444797852e-02 2.441020831329507312e-02 4.858274610803637586e-04
8.372594314377504454e-02 2.565482523532608417e-02 5.005524184672384283e-04
8.383716152310211056e-02 2.495234819083268218e-02 4.927892136096980596e-04
8.394837990242914882e-02 2.373187997554944417e-02 4.791170855620985715e-04
8.405959828175621484e-02 2.413953380475382035e-02 4.842751774930426100e-04
8.417081666108328086e-02 2.473415867255117015e-02 4.917905217743761799e-04
8.428203504041031913e-02 2.439981412510044967e-02 4.877749139077958585e-04
8.439325341973738515e-02 2.335480312731015584e-02 4.756875309423645379e-04
8.450447179906445117e-02 2.417614583880801568e-02 4.855980665011641216e-04
8.461569017839148943e-02 2.478381587404973607e-02 4.917184676091462120e-04
8.472690855771855545e-02 2.404195720168643760e-02 4.838971091853687054e-04
8.483812693704562147e-02 2.423566943939259657e-02 4.872398305921457769e-04
8.494934531637265973e-02 2.405801247553306099e-02 4.867049884906722037e-04
8.506056369569972575e-02 2.404947213627694341e-02 4.864876267416302393e-04
8.517178207502679177e-02 2.366398348567596427e-02 4.802810931122047326e-04
8.528300045435383003e-02 2.415901259519766947e-02 4.859484558849367784e-04
8.539421883368089605e-02 2.432264112561940278e-02 4.884878086322429940e-04
8.550543721300796207e-02 2.534403203767617019e-02 4.980662427152667470e-04
8.561665559233500034e-02 2.422973657104279463e-02 4.841764440413164191e-04
8.572787397166206635e-02 2.417948454816275239e-02 4.869300873807946048e-04
8.583909235098913237e-02 2.418400285154962900e-02 4.869883473978567855e-04
8.595031073031617064e-02 2.358990260040389961e-02 4.789750934859803781e-04
8.606152910964323666e-02 2.495004351240143539e-02 4.939574524860712362e-04
8.617274748897030268e-02 2.484171427839712912e-02 4.940179331918329681e-04
